time,station,erdmin,nied,neuschnee,t,tmin,substation
2021-05-10T00:00+00:00,66,3.0,0.1,-1.0,7.8,3.8,17301
2021-05-11T00:00+00:00,66,7.1,14.5,-1.0,7.5,3.4,17301
2021-05-12T00:00+00:00,66,0.0,1.1,7.0,2.4,-0.2,17301
2021-05-13T00:00+00:00,66,0.2,0.3,1.0,3.1,0.4,17301
2021-05-14T00:00+00:00,66,0.0,3.6,1.0,4.0,-0.2,17301
2021-05-15T00:00+00:00,66,0.0,1.0,3.0,3.7,-0.5,17301
2021-05-16T00:00+00:00,66,0.7,7.5,-1.0,5.0,0.8,17301
2021-05-17T00:00+00:00,66,-0.5,0.5,2.0,3.0,-0.2,17301
2021-05-18T00:00+00:00,66,-2.0,2.0,-1.0,3.7,-0.5,17301
2021-05-19T00:00+00:00,66,-1.5,0.5,1.0,1.3,-1.3,17301
2021-05-20T00:00+00:00,66,-1.9,0.0,1.0,3.0,-1.5,17301
2021-05-21T00:00+00:00,66,-2.3,6.9,-1.0,4.6,0.2,17301
2021-05-22T00:00+00:00,66,0.1,5.7,10.0,5.0,-0.4,17301
2021-05-23T00:00+00:00,66,0.1,2.3,4.0,4.0,-0.2,17301
2021-05-24T00:00+00:00,66,-0.1,4.2,2.0,5.7,1.8,17301
2021-05-25T00:00+00:00,66,1.1,0.3,1.0,3.7,0.5,17301
2021-05-26T00:00+00:00,66,-4.2,0.7,-1.0,5.5,-1.4,17301
2021-05-27T00:00+00:00,66,1.7,0.5,-1.0,5.6,2.0,17301
2021-05-28T00:00+00:00,66,-3.1,-1.0,-1.0,6.2,-1.6,17301
2021-05-29T00:00+00:00,66,0.1,0.0,-1.0,5.8,1.5,17301
2021-05-30T00:00+00:00,66,-0.4,-1.0,-1.0,5.7,0.4,17301
2021-05-31T00:00+00:00,66,-3.0,-1.0,-1.0,6.2,-0.9,17301
2021-06-01T00:00+00:00,66,-1.3,-1.0,-1.0,8.1,1.3,17301
2021-06-02T00:00+00:00,66,1.4,-1.0,-1.0,9.2,3.5,17301
2021-06-03T00:00+00:00,66,2.6,-1.0,-1.0,10.5,4.7,17301
2021-06-04T00:00+00:00,66,5.1,-1.0,-1.0,12.1,7.0,17301
2021-06-05T00:00+00:00,66,4.3,5.3,-1.0,12.1,6.2,17301
2021-06-06T00:00+00:00,66,5.9,5.5,-1.0,9.1,5.6,17301
2021-06-07T00:00+00:00,66,5.4,0.2,-1.0,9.2,5.0,17301
2021-06-08T00:00+00:00,66,5.7,5.4,-1.0,10.4,6.3,17301
2021-06-09T00:00+00:00,66,4.6,1.4,-1.0,10.4,4.9,17301
2021-06-10T00:00+00:00,66,5.4,2.3,-1.0,10.8,5.5,17301
2021-06-11T00:00+00:00,66,5.4,0.0,-1.0,10.4,5.5,17301
2021-06-12T00:00+00:00,66,4.4,-1.0,-1.0,12.0,5.7,17301
2021-06-13T00:00+00:00,66,9.4,-1.0,-1.0,13.9,9.8,17301
2021-06-14T00:00+00:00,66,3.1,-1.0,-1.0,13.2,5.0,17301
2021-06-15T00:00+00:00,66,4.9,-1.0,-1.0,14.7,7.1,17301
2021-06-16T00:00+00:00,66,6.7,-1.0,-1.0,15.2,8.3,17301
2021-06-17T00:00+00:00,66,7.2,-1.0,-1.0,15.5,9.0,17301
2021-06-18T00:00+00:00,66,8.8,0.0,-1.0,16.7,10.7,17301
2021-06-19T00:00+00:00,66,8.9,-1.0,-1.0,17.0,10.6,17301
2021-06-20T00:00+00:00,66,8.7,0.3,-1.0,16.2,11.3,17301
2021-06-21T00:00+00:00,66,10.3,-1.0,-1.0,16.3,11.5,17301
2021-06-22T00:00+00:00,66,6.7,-1.0,-1.0,13.5,7.8,17301
2021-06-23T00:00+00:00,66,5.7,4.0,-1.0,13.8,8.0,17301
2021-06-24T00:00+00:00,66,4.7,0.7,-1.0,12.7,7.2,17301
2021-06-25T00:00+00:00,66,6.7,0.4,-1.0,10.8,6.5,17301
2021-06-26T00:00+00:00,66,3.1,0.6,-1.0,11.4,4.6,17301
2021-06-27T00:00+00:00,66,4.3,-1.0,-1.0,13.4,6.4,17301
2021-06-28T00:00+00:00,66,6.8,1.4,-1.0,15.4,8.8,17301
2021-06-29T00:00+00:00,66,8.2,1.1,-1.0,14.6,9.4,17301
2021-06-30T00:00+00:00,66,6.9,7.7,-1.0,9.2,3.5,17301
2021-07-01T00:00+00:00,66,3.6,0.0,-1.0,8.1,3.7,17301
2021-07-02T00:00+00:00,66,5.3,-1.0,-1.0,11.0,5.3,17301
2021-07-03T00:00+00:00,66,3.5,0.0,-1.0,12.3,5.0,17301
2021-07-04T00:00+00:00,66,9.0,4.7,-1.0,12.2,8.2,17301
2021-07-05T00:00+00:00,66,5.1,-1.0,-1.0,10.7,5.2,17301
2021-07-06T00:00+00:00,66,4.0,-1.0,-1.0,14.3,6.8,17301
2021-07-07T00:00+00:00,66,8.6,5.8,-1.0,13.8,9.6,17301
2021-07-08T00:00+00:00,66,9.0,32.0,-1.0,14.0,8.9,17301
2021-07-09T00:00+00:00,66,3.8,0.0,-1.0,9.2,3.5,17301
2021-07-10T00:00+00:00,66,4.4,9.5,-1.0,12.1,5.1,17301
2021-07-11T00:00+00:00,66,6.4,-1.0,-1.0,11.0,6.3,17301
2021-07-12T00:00+00:00,66,5.2,-1.0,-1.0,13.7,6.7,17301
2021-07-13T00:00+00:00,66,12.8,45.0,-1.0,12.3,7.1,17301
2021-07-14T00:00+00:00,66,4.5,4.1,-1.0,8.1,4.2,17301
2021-07-15T00:00+00:00,66,3.8,5.0,-1.0,8.7,3.9,17301
2021-07-16T00:00+00:00,66,7.1,1.4,-1.0,9.5,6.3,17301
2021-07-17T00:00+00:00,66,8.6,6.0,-1.0,9.7,8.3,17301
2021-07-18T00:00+00:00,66,10.0,1.0,-1.0,11.3,10.0,17301
2021-07-19T00:00+00:00,66,5.0,-1.0,-1.0,12.0,5.4,17301
2021-07-20T00:00+00:00,66,5.6,-1.0,-1.0,13.0,6.6,17301
2021-07-21T00:00+00:00,66,5.0,-1.0,-1.0,14.0,6.6,17301
2021-07-22T00:00+00:00,66,7.7,3.7,-1.0,14.0,8.7,17301
2021-07-23T00:00+00:00,66,7.0,-1.0,-1.0,14.7,8.0,17301
2021-07-24T00:00+00:00,66,8.5,0.7,-1.0,16.5,10.7,17301
2021-07-25T00:00+00:00,66,10.1,2.2,-1.0,14.8,11.3,17301
2021-07-26T00:00+00:00,66,7.9,1.8,-1.0,13.2,7.8,17301
2021-07-27T00:00+00:00,66,8.8,0.0,-1.0,13.5,8.9,17301
2021-07-28T00:00+00:00,66,10.1,6.8,-1.0,14.3,10.2,17301
2021-07-29T00:00+00:00,66,4.5,-1.0,-1.0,12.8,5.1,17301
2021-07-30T00:00+00:00,66,8.2,10.3,-1.0,15.1,9.8,17301
2021-07-31T00:00+00:00,66,8.3,12.5,-1.0,13.3,8.4,17301
2021-08-01T00:00+00:00,66,,13.6,-1.0,8.4,5.3,17301
2021-08-02T00:00+00:00,66,,1.2,-1.0,8.2,5.1,17301
2021-08-03T00:00+00:00,66,,3.3,-1.0,9.0,5.0,17301
2021-08-04T00:00+00:00,66,,28.2,-1.0,7.8,6.7,17301
2021-08-05T00:00+00:00,66,5.4,1.0,-1.0,8.4,4.6,17301
2021-08-06T00:00+00:00,66,3.9,-1.0,-1.0,11.4,4.4,17301
2021-08-07T00:00+00:00,66,6.5,18.1,-1.0,11.8,7.2,17301
2021-08-08T00:00+00:00,66,6.9,0.3,-1.0,10.3,6.2,17301
2021-08-09T00:00+00:00,66,4.2,-1.0,-1.0,11.4,4.3,17301
2021-08-10T00:00+00:00,66,5.7,-1.0,-1.0,13.9,6.9,17301
2021-08-11T00:00+00:00,66,7.8,-1.0,-1.0,14.6,8.9,17301
2021-08-12T00:00+00:00,66,7.3,-1.0,-1.0,16.5,9.6,17301
2021-08-13T00:00+00:00,66,9.4,5.2,-1.0,16.8,11.2,17301
2021-08-14T00:00+00:00,66,8.4,0.0,-1.0,17.1,11.1,17301
2021-08-15T00:00+00:00,66,9.7,9.3,-1.0,17.4,11.5,17301
2021-08-16T00:00+00:00,66,9.6,16.8,-1.0,13.4,6.4,17301
2021-08-17T00:00+00:00,66,5.2,0.3,-1.0,9.1,4.9,17301
2021-08-18T00:00+00:00,66,6.5,0.1,-1.0,10.5,5.9,17301
2021-08-19T00:00+00:00,66,4.0,-1.0,-1.0,11.0,4.4,17301
2021-08-20T00:00+00:00,66,6.5,-1.0,-1.0,12.5,6.4,17301
2021-08-21T00:00+00:00,66,6.0,-1.0,-1.0,13.9,7.6,17301
2021-08-22T00:00+00:00,66,7.6,8.0,-1.0,12.5,9.3,17301
2021-08-23T00:00+00:00,66,7.1,0.0,-1.0,9.0,6.4,17301
2021-08-24T00:00+00:00,66,6.7,-1.0,-1.0,10.1,6.1,17301
2021-08-25T00:00+00:00,66,6.6,-1.0,-1.0,10.4,5.7,17301
2021-08-26T00:00+00:00,66,3.3,2.6,-1.0,9.8,3.6,17301
2021-08-27T00:00+00:00,66,4.5,-1.0,-1.0,7.7,3.8,17301
2021-08-28T00:00+00:00,66,2.1,2.6,-1.0,5.5,1.9,17301
2021-08-29T00:00+00:00,66,3.2,6.6,-1.0,5.6,2.5,17301
2021-08-30T00:00+00:00,66,3.1,2.0,-1.0,5.9,1.7,17301
2021-08-31T00:00+00:00,66,4.4,0.8,-1.0,7.6,4.0,17301
2021-09-01T00:00+00:00,66,2.0,-1.0,-1.0,8.4,2.0,17301
2021-09-02T00:00+00:00,66,1.7,-1.0,-1.0,10.6,3.5,17301
2021-09-03T00:00+00:00,66,3.8,0.2,-1.0,12.0,5.5,17301
2021-09-04T00:00+00:00,66,4.9,0.0,-1.0,10.8,5.6,17301
2021-09-05T00:00+00:00,66,3.3,-1.0,-1.0,11.0,4.7,17301
2021-09-06T00:00+00:00,66,3.8,-1.0,-1.0,11.7,5.6,17301
2021-09-07T00:00+00:00,66,3.5,-1.0,-1.0,11.7,5.1,17301
2021-09-08T00:00+00:00,66,4.3,-1.0,-1.0,11.3,6.1,17301
2021-09-09T00:00+00:00,66,3.7,-1.0,-1.0,11.2,5.3,17301
2021-09-10T00:00+00:00,66,2.5,-1.0,-1.0,11.1,4.9,17301
2021-09-11T00:00+00:00,66,4.3,0.8,-1.0,10.8,6.3,17301
2021-09-12T00:00+00:00,66,3.5,0.5,-1.0,10.6,5.1,17301
2021-09-13T00:00+00:00,66,6.2,-1.0,-1.0,12.5,7.1,17301
2021-09-14T00:00+00:00,66,4.5,-1.0,-1.0,12.5,6.8,17301
2021-09-15T00:00+00:00,66,6.0,1.5,-1.0,12.1,8.1,17301
2021-09-16T00:00+00:00,66,8.1,23.4,-1.0,10.9,8.5,17301
2021-09-17T00:00+00:00,66,6.5,-1.0,-1.0,10.7,6.9,17301
2021-09-18T00:00+00:00,66,2.2,-1.0,-1.0,9.2,3.4,17301
2021-09-19T00:00+00:00,66,2.7,26.0,-1.0,8.7,4.4,17301
2021-09-20T00:00+00:00,66,0.8,0.7,-1.0,5.6,1.0,17301
2021-09-21T00:00+00:00,66,3.6,-1.0,-1.0,8.0,3.7,17301
2021-09-22T00:00+00:00,66,-0.3,-1.0,-1.0,5.7,0.8,17301
2021-09-23T00:00+00:00,66,-0.1,-1.0,-1.0,9.5,1.5,17301
2021-09-24T00:00+00:00,66,1.7,-1.0,-1.0,10.7,3.6,17301
2021-09-25T00:00+00:00,66,2.9,-1.0,-1.0,12.8,5.4,17301
2021-09-26T00:00+00:00,66,5.1,5.1,-1.0,11.5,6.7,17301
2021-09-27T00:00+00:00,66,3.6,-1.0,-1.0,9.6,4.7,17301
2021-09-28T00:00+00:00,66,3.1,8.3,-1.0,10.7,4.9,17301
2021-09-29T00:00+00:00,66,4.5,1.0,-1.0,7.6,4.7,17301
2021-09-30T00:00+00:00,66,2.1,-1.0,-1.0,6.3,2.1,17301
2021-10-01T00:00+00:00,66,0.6,-1.0,-1.0,8.4,2.4,17301
2021-10-02T00:00+00:00,66,1.5,-1.0,-1.0,8.4,3.1,17301
2021-10-03T00:00+00:00,66,1.5,0.3,-1.0,8.0,3.0,17301
2021-10-04T00:00+00:00,66,7.4,24.3,-1.0,10.6,8.8,17301
2021-10-05T00:00+00:00,66,5.1,20.6,-1.0,8.2,5.5,17301
2021-10-06T00:00+00:00,66,0.1,2.0,3.0,2.8,-0.3,17301
2021-10-07T00:00+00:00,66,-0.6,0.9,1.0,0.8,-0.4,17301
2021-10-08T00:00+00:00,66,-1.0,-1.0,1.0,2.3,-0.3,17301
2021-10-09T00:00+00:00,66,-5.0,-1.0,-1.0,2.9,-3.1,17301
2021-10-10T00:00+00:00,66,-7.4,-1.0,-1.0,0.1,-5.7,17301
2021-10-11T00:00+00:00,66,-6.3,-1.0,-1.0,1.9,-4.3,17301
2021-10-12T00:00+00:00,66,-5.2,5.7,-1.0,-0.6,-3.6,17301
2021-10-13T00:00+00:00,66,-2.7,-1.0,5.0,-0.3,-3.0,17301
2021-10-14T00:00+00:00,66,-8.2,-1.0,-1.0,-0.9,-6.5,17301
2021-10-15T00:00+00:00,66,-5.4,-1.0,-1.0,2.9,-3.0,17301
2021-10-16T00:00+00:00,66,-4.0,-1.0,-1.0,3.6,-1.9,17301
2021-10-17T00:00+00:00,66,-4.0,-1.0,-1.0,4.8,-1.5,17301
2021-10-18T00:00+00:00,66,-2.3,-1.0,-1.0,6.1,0.3,17301
2021-10-19T00:00+00:00,66,-0.9,0.6,-1.0,7.1,1.8,17301
2021-10-20T00:00+00:00,66,4.2,-1.0,-1.0,11.1,5.5,17301
2021-10-21T00:00+00:00,66,0.7,0.2,-1.0,6.5,2.1,17301
2021-10-22T00:00+00:00,66,-2.5,0.0,-1.0,4.1,-0.5,17301
2021-10-23T00:00+00:00,66,-4.7,-1.0,-1.0,2.6,-3.3,17301
2021-10-24T00:00+00:00,66,-4.5,-1.0,-1.0,6.2,-2.1,17301
2021-10-25T00:00+00:00,66,0.2,-1.0,-1.0,7.3,2.9,17301
2021-10-26T00:00+00:00,66,-3.4,-1.0,-1.0,3.1,-1.4,17301
2021-10-27T00:00+00:00,66,-4.7,-1.0,-1.0,4.6,-2.4,17301
2021-10-28T00:00+00:00,66,-2.1,-1.0,-1.0,7.5,0.8,17301
2021-10-29T00:00+00:00,66,-0.3,-1.0,-1.0,7.1,2.6,17301
2021-10-30T00:00+00:00,66,-1.5,-1.0,-1.0,5.8,1.5,17301
2021-10-31T00:00+00:00,66,-1.7,-1.0,-1.0,5.7,0.4,17301
2021-11-01T00:00+00:00,66,-1.8,36.7,-1.0,3.1,-1.0,17301
2021-11-02T00:00+00:00,66,-3.7,-1.0,25.0,-1.4,-4.7,17301
2021-11-03T00:00+00:00,66,-6.5,23.7,-1.0,-0.4,-5.0,17301
2021-11-04T00:00+00:00,66,-3.1,2.2,25.0,-2.8,-5.7,17301
2021-11-05T00:00+00:00,66,-12.3,-1.0,2.0,-6.0,-10.1,17301
2021-11-06T00:00+00:00,66,-13.0,-1.0,-1.0,-4.8,-10.5,17301
2021-11-07T00:00+00:00,66,-8.8,-1.0,-1.0,-0.9,-6.3,17301
2021-11-08T00:00+00:00,66,-7.9,-1.0,-1.0,-3.2,-6.6,17301
2021-11-09T00:00+00:00,66,-10.1,-1.0,-1.0,0.0,-7.5,17301
2021-11-10T00:00+00:00,66,-1.8,-1.0,-1.0,5.9,0.3,17301
2021-11-11T00:00+00:00,66,-0.9,-1.0,-1.0,5.3,0.9,17301
2021-11-12T00:00+00:00,66,0.0,-1.0,-1.0,6.5,2.2,17301
2021-11-13T00:00+00:00,66,-2.8,21.3,-1.0,3.1,-0.4,17301
2021-11-14T00:00+00:00,66,-1.1,8.4,49.0,0.9,-1.1,17301
2021-11-15T00:00+00:00,66,-1.5,-1.0,-1.0,2.6,-0.5,17301
2021-11-16T00:00+00:00,66,-2.3,0.2,-1.0,3.0,-1.1,17301
2021-11-17T00:00+00:00,66,0.0,-1.0,-1.0,3.3,0.3,17301
2021-11-18T00:00+00:00,66,-3.8,-1.0,-1.0,-0.5,-3.4,17301
2021-11-19T00:00+00:00,66,-5.5,-1.0,-1.0,2.0,-2.6,17301
2021-11-20T00:00+00:00,66,-3.3,-1.0,-1.0,4.0,-0.3,17301
2021-11-21T00:00+00:00,66,-3.0,-1.0,-1.0,2.8,-0.5,17301
2021-11-22T00:00+00:00,66,-4.8,1.0,-1.0,-1.5,-3.3,17301
2021-11-23T00:00+00:00,66,-5.8,-1.0,1.0,-3.6,-6.7,17301
2021-11-24T00:00+00:00,66,-10.3,-1.0,-1.0,-1.7,-7.0,17301
2021-11-25T00:00+00:00,66,-7.0,0.2,-1.0,-0.2,-4.2,17301
2021-11-26T00:00+00:00,66,-4.9,6.6,1.0,-1.8,-4.1,17301
2021-11-27T00:00+00:00,66,-6.2,10.1,10.0,-4.4,-6.3,17301
2021-11-28T00:00+00:00,66,-8.7,2.5,15.0,-7.5,-9.1,17301
2021-11-29T00:00+00:00,66,-10.1,2.5,3.0,-9.8,-10.8,17301
2021-11-30T00:00+00:00,66,-11.3,12.5,3.0,-7.3,-11.0,17301
2021-12-01T00:00+00:00,66,-3.6,0.1,23.0,-0.7,-3.6,17301
2021-12-02T00:00+00:00,66,-5.6,1.5,1.0,-4.6,-6.8,17301
2021-12-03T00:00+00:00,66,-10.1,0.0,3.0,-9.8,-13.3,17301
2021-12-04T00:00+00:00,66,-14.7,5.0,-1.0,-5.3,-12.7,17301
2021-12-05T00:00+00:00,66,-7.3,0.6,7.0,-5.5,-9.2,17301
2021-12-06T00:00+00:00,66,-11.9,0.6,2.0,-9.6,-11.5,17301
2021-12-07T00:00+00:00,66,-16.3,1.6,2.0,-10.0,-14.1,17301
2021-12-08T00:00+00:00,66,-15.1,6.5,3.0,-7.6,-12.7,17301
2021-12-09T00:00+00:00,66,-7.3,1.5,16.0,-6.6,-8.3,17301
2021-12-10T00:00+00:00,66,-17.1,0.6,4.0,-10.3,-14.3,17301
2021-12-11T00:00+00:00,66,-11.1,0.2,2.0,-7.6,-9.5,17301
2021-12-12T00:00+00:00,66,-10.8,1.8,1.0,-7.3,-11.3,17301
2021-12-13T00:00+00:00,66,-5.3,0.0,1.0,-0.7,-4.4,17301
2021-12-14T00:00+00:00,66,-7.2,-1.0,-1.0,-1.4,-4.4,17301
2021-12-15T00:00+00:00,66,-4.5,-1.0,-1.0,-0.5,-2.9,17301
2021-12-16T00:00+00:00,66,-5.1,-1.0,-1.0,-1.4,-4.3,17301
2021-12-17T00:00+00:00,66,-7.7,-1.0,-1.0,-2.8,-5.9,17301
2021-12-18T00:00+00:00,66,-9.5,-1.0,-1.0,-3.2,-7.5,17301
2021-12-19T00:00+00:00,66,-6.6,-1.0,-1.0,-2.1,-4.5,17301
2021-12-20T00:00+00:00,66,-7.9,-1.0,-1.0,-5.6,-9.9,17301
2021-12-21T00:00+00:00,66,-12.8,-1.0,-1.0,-6.0,-10.1,17301
2021-12-22T00:00+00:00,66,-11.2,-1.0,-1.0,-5.9,-9.0,17301
2021-12-23T00:00+00:00,66,-10.4,-1.0,-1.0,-3.3,-7.6,17301
2021-12-24T00:00+00:00,66,-4.5,-1.0,-1.0,0.3,-2.5,17301
2021-12-25T00:00+00:00,66,-5.1,-1.0,-1.0,-1.1,-3.9,17301
2021-12-26T00:00+00:00,66,-6.8,-1.0,-1.0,-1.9,-4.8,17301
2021-12-27T00:00+00:00,66,-7.0,-1.0,-1.0,-2.1,-5.6,17301
2021-12-28T00:00+00:00,66,-7.0,3.5,-1.0,-1.2,-4.8,17301
2021-12-29T00:00+00:00,66,-2.1,15.4,7.0,-0.4,-2.1,17301
2021-12-30T00:00+00:00,66,-1.8,0.0,10.0,2.2,-1.6,17301
2021-12-31T00:00+00:00,66,-1.7,-1.0,-1.0,4.0,1.4,17301
2022-01-01T00:00+00:00,66,-2.2,-1.0,-1.0,2.9,0.3,17301
2022-01-02T00:00+00:00,66,-2.3,-1.0,-1.0,3.7,0.7,17301
2022-01-03T00:00+00:00,66,-2.6,-1.0,-1.0,2.5,-0.7,17301
2022-01-04T00:00+00:00,66,-1.5,1.8,-1.0,2.2,-0.9,17301
2022-01-05T00:00+00:00,66,-3.3,5.8,3.0,-4.1,-8.5,17301
2022-01-06T00:00+00:00,66,-10.2,0.0,15.0,-9.2,-12.2,17301
2022-01-07T00:00+00:00,66,-17.7,-1.0,-1.0,-9.5,-14.5,17301
2022-01-08T00:00+00:00,66,-14.4,0.0,-1.0,-9.2,-12.0,17301
2022-01-09T00:00+00:00,66,-13.2,1.0,-1.0,-8.5,-11.5,17301
2022-01-10T00:00+00:00,66,-16.5,2.0,3.0,-10.9,-14.5,17301
2022-01-11T00:00+00:00,66,-16.4,-1.0,5.0,-10.8,-14.8,17301
2022-01-12T00:00+00:00,66,-17.6,-1.0,-1.0,-9.0,-15.9,17301
2022-01-13T00:00+00:00,66,-13.0,-1.0,-1.0,-5.3,-10.6,17301
2022-01-14T00:00+00:00,66,-6.7,-1.0,-1.0,0.2,-4.3,17301
2022-01-15T00:00+00:00,66,-5.9,-1.0,-1.0,0.6,-3.4,17301
2022-01-16T00:00+00:00,66,-6.6,0.0,-1.0,-0.8,-4.0,17301
2022-01-17T00:00+00:00,66,-7.7,-1.0,-1.0,-3.4,-5.8,17301
2022-01-18T00:00+00:00,66,-11.5,-1.0,-1.0,-4.9,-10.0,17301
2022-01-19T00:00+00:00,66,-8.0,0.0,-1.0,-1.7,-5.2,17301
2022-01-20T00:00+00:00,66,-11.7,0.2,0.0,-6.4,-9.4,17301
2022-01-21T00:00+00:00,66,-11.6,0.0,1.0,-10.1,-12.7,17301
2022-01-22T00:00+00:00,66,-12.8,2.6,0.0,-8.1,-11.7,17301
2022-01-23T00:00+00:00,66,-10.7,-1.0,5.0,-5.7,-9.8,17301
2022-01-24T00:00+00:00,66,-10.1,-1.0,-1.0,-2.9,-7.7,17301
2022-01-25T00:00+00:00,66,-8.1,-1.0,-1.0,-1.8,-5.7,17301
2022-01-26T00:00+00:00,66,-7.8,-1.0,-1.0,-1.8,-5.2,17301
2022-01-27T00:00+00:00,66,-8.3,1.0,-1.0,-2.5,-6.2,17301
2022-01-28T00:00+00:00,66,-7.3,-1.0,1.0,-3.1,-7.0,17301
2022-01-29T00:00+00:00,66,-12.0,-1.0,-1.0,-3.8,-10.0,17301
2022-01-30T00:00+00:00,66,-4.5,-1.0,-1.0,-0.5,-3.8,17301
2022-01-31T00:00+00:00,66,-9.7,10.0,-1.0,-3.3,-7.7,17301
2022-02-01T00:00+00:00,66,-8.2,22.8,20.0,-8.0,-8.5,17301
2022-02-02T00:00+00:00,66,,2.7,45.0,-6.0,-8.1,17301
2022-02-03T00:00+00:00,66,,-1.0,7.0,-1.3,-5.4,17301
2022-02-04T00:00+00:00,66,,-1.0,-1.0,-0.2,-4.9,17301
2022-02-05T00:00+00:00,66,-6.5,0.1,-1.0,-5.0,-8.4,17301
2022-02-06T00:00+00:00,66,,10.1,0.0,-2.1,-9.3,17301
2022-02-07T00:00+00:00,66,,2.0,15.0,-3.9,-9.8,17301
2022-02-08T00:00+00:00,66,,-1.0,3.0,-5.2,-12.2,17301
2022-02-09T00:00+00:00,66,-6.1,-1.0,-1.0,1.2,-4.8,17301
2022-02-10T00:00+00:00,66,-6.5,-1.0,-1.0,0.3,-3.9,17301
2022-02-11T00:00+00:00,66,-7.1,1.0,-1.0,-4.4,-7.9,17301
2022-02-12T00:00+00:00,66,-16.6,-1.0,2.0,-8.2,-15.6,17301
2022-02-13T00:00+00:00,66,-14.5,-1.0,-1.0,-5.0,-11.4,17301
2022-02-14T00:00+00:00,66,-14.4,2.3,-1.0,-4.3,-11.4,17301
2022-02-15T00:00+00:00,66,-7.5,5.5,2.0,-4.7,-6.2,17301
2022-02-16T00:00+00:00,66,,1.2,5.0,-4.7,-10.4,17301
2022-02-17T00:00+00:00,66,,0.3,-1.0,3.1,-0.9,17301
2022-02-18T00:00+00:00,66,-5.1,0.5,-1.0,3.1,-2.9,17301
2022-02-19T00:00+00:00,66,-2.6,-1.0,1.0,-0.8,-4.5,17301
2022-02-20T00:00+00:00,66,-10.7,-1.0,-1.0,-2.6,-8.1,17301
2022-02-21T00:00+00:00,66,-5.2,5.7,-1.0,-1.7,-5.5,17301
2022-02-22T00:00+00:00,66,-6.7,0.5,10.0,-3.9,-6.8,17301
2022-02-23T00:00+00:00,66,-4.9,-1.0,1.0,-0.5,-4.1,17301
2022-02-24T00:00+00:00,66,-8.7,0.5,-1.0,-1.5,-5.7,17301
2022-02-25T00:00+00:00,66,-7.6,0.5,1.0,-4.7,-7.4,17301
2022-02-26T00:00+00:00,66,-9.6,0.0,1.0,-6.7,-10.3,17301
2022-02-27T00:00+00:00,66,-18.5,-1.0,-1.0,-9.5,-16.5,17301
2022-02-28T00:00+00:00,66,-14.5,-1.0,-1.0,-6.1,-12.1,17301
2022-03-01T00:00+00:00,66,-16.7,-1.0,-1.0,-6.8,-13.9,17301
2022-03-02T00:00+00:00,66,-13.3,-1.0,-1.0,-3.8,-10.4,17301
2022-03-03T00:00+00:00,66,-9.7,0.0,-1.0,-2.9,-7.7,17301
2022-03-04T00:00+00:00,66,-12.2,-1.0,-1.0,-5.8,-10.3,17301
2022-03-05T00:00+00:00,66,-16.9,-1.0,-1.0,-9.1,-14.6,17301
2022-03-06T00:00+00:00,66,-16.8,0.0,-1.0,-8.8,-14.5,17301
2022-03-07T00:00+00:00,66,-16.4,-1.0,-1.0,-8.1,-14.4,17301
2022-03-08T00:00+00:00,66,-16.0,-1.0,-1.0,-6.0,-13.2,17301
2022-03-09T00:00+00:00,66,-11.7,-1.0,-1.0,-2.9,-8.9,17301
2022-03-10T00:00+00:00,66,-11.5,-1.0,-1.0,-1.8,-8.4,17301
2022-03-11T00:00+00:00,66,-10.4,-1.0,-1.0,-1.4,-7.5,17301
2022-03-12T00:00+00:00,66,-10.6,-1.0,-1.0,-2.5,-8.3,17301
2022-03-13T00:00+00:00,66,-10.0,-1.0,-1.0,-1.8,-7.9,17301
2022-03-14T00:00+00:00,66,-6.8,-1.0,-1.0,0.7,-5.1,17301
2022-03-15T00:00+00:00,66,-4.9,0.0,-1.0,0.7,-2.9,17301
2022-03-16T00:00+00:00,66,0.2,-1.0,-1.0,5.0,0.8,17301
2022-03-17T00:00+00:00,66,-0.3,2.0,-1.0,4.7,1.4,17301
2022-03-18T00:00+00:00,66,0.2,0.0,1.0,1.6,0.2,17301
2022-03-19T00:00+00:00,66,-6.9,0.0,-1.0,-0.2,-5.5,17301
2022-03-20T00:00+00:00,66,-9.6,-1.0,-1.0,-1.7,-7.7,17301
2022-03-21T00:00+00:00,66,-8.5,-1.0,-1.0,-0.8,-6.3,17301
2022-03-22T00:00+00:00,66,-8.1,-1.0,-1.0,0.1,-5.5,17301
2022-03-23T00:00+00:00,66,-7.0,-1.0,-1.0,1.8,-4.5,17301
2022-03-24T00:00+00:00,66,-6.1,-1.0,-1.0,2.7,-3.6,17301
2022-03-25T00:00+00:00,66,-6.0,-1.0,-1.0,2.4,-3.3,17301
2022-03-26T00:00+00:00,66,-5.1,-1.0,-1.0,2.7,-2.8,17301
2022-03-27T00:00+00:00,66,-5.8,-1.0,-1.0,3.0,-3.2,17301
2022-03-28T00:00+00:00,66,-4.7,-1.0,-1.0,3.8,-2.5,17301
2022-03-29T00:00+00:00,66,-3.9,-1.0,-1.0,3.1,-1.7,17301
2022-03-30T00:00+00:00,66,-3.2,0.5,-1.0,0.7,-1.9,17301
2022-03-31T00:00+00:00,66,-3.6,4.0,1.0,-0.2,-2.4,17301
2022-04-01T00:00+00:00,66,-2.6,13.3,3.0,-2.1,-4.4,17301
